cust;Recency;first_in_windows;Freq_2Y;Freq_1Y;Freq_3M;IPT_mean;CREDIT_PAY;TIPO_TARJETA;CUS_FIRST_BUY;CANTIDAD_COMPRAS_ITEMS_USADOS;cant_dias_active_short;recency_date_short;Frequency_target
460628588;27.0;27.0;1;1;1.0;9999999.0;0.0;0.0;27.0;0;1.0;27.0;0.0
168259693;261.0;261.0;1;1;0.0;9999999.0;1.0;2.0;1011.0;0;0.0;9999999.0;0.0
376121937;303.0;303.0;1;1;0.0;9999999.0;0.0;0.0;303.0;0;0.0;9999999.0;0.0
19221816;291.0;291.0;1;1;0.0;9999999.0;2.0;2.0;3965.0;0;1.0;9.0;0.0
245293307;138.0;138.0;1;1;0.0;9999999.0;0.0;0.0;138.0;0;7.0;9.0;1.0
140098458;271.0;292.0;2;2;0.0;1.3222192947339193;6.0;3.0;2277.0;0;9.0;10.0;2.0
412845619;188.0;188.0;1;1;0.0;9999999.0;0.0;0.0;188.0;0;0.0;9999999.0;0.0
210894413;235.0;569.0;2;1;0.0;9999999.0;1.0;1.0;1243.0;0;1.0;11.0;3.0
303828241;82.0;548.0;5;4;2.0;1.2028420111923979;0.0;0.0;548.0;0;2.0;11.0;5.0
268346295;14.0;717.0;31;21;7.0;0.958776332189856;26.0;2.0;756.0;0;19.0;2.0;7.0
15997773;171.0;723.0;5;3;0.0;1.3147047995513594;3.0;2.0;2642.0;1;1.0;3.0;12.0
263702383;321.0;321.0;1;1;0.0;9999999.0;0.0;0.0;321.0;0;0.0;9999999.0;0.0
380752455;286.0;286.0;1;1;0.0;9999999.0;0.0;0.0;286.0;0;0.0;9999999.0;3.0
27342787;256.0;256.0;1;1;0.0;9999999.0;0.0;0.0;3420.0;0;0.0;9999999.0;0.0
25073170;341.0;341.0;1;1;0.0;9999999.0;0.0;0.0;341.0;0;0.0;9999999.0;1.0
23101657;267.0;267.0;1;1;0.0;9999999.0;1.0;1.0;3508.0;0;1.0;9.0;0.0
441187695;94.0;94.0;1;1;0.0;9999999.0;0.0;0.0;94.0;0;0.0;9999999.0;0.0
5172654;77.0;180.0;2;2;1.0;2.012837224705172;0.0;0.0;5728.0;0;1.0;29.0;13.0
119512882;95.0;645.0;3;1;0.0;9999999.0;0.0;0.0;2579.0;0;9.0;8.0;1.0
70848640;22.0;670.0;34;28;4.0;0.835693262874389;47.0;1.0;2899.0;2;11.0;0.0;57.0
39994795;137.0;533.0;3;2;0.0;1.6232492903979006;2.0;0.0;3162.0;0;1.0;10.0;1.0
245747348;17.0;368.0;2;1;1.0;9999999.0;0.0;0.0;904.0;1;20.0;2.0;0.0
56176628;24.0;164.0;3;3;1.0;1.4526280243742256;0.0;0.0;3173.0;0;1.0;24.0;10.0
110398442;317.0;706.0;3;1;0.0;9999999.0;0.0;0.0;2692.0;0;2.0;27.0;1.0
44662219;100.0;127.0;3;3;0.0;1.1300356939925373;5.0;3.0;3636.0;0;1.0;16.0;4.0
175945415;266.0;266.0;1;1;0.0;9999999.0;0.0;0.0;266.0;0;0.0;9999999.0;0.0
270337717;12.0;589.0;7;3;1.0;2.144180513736476;4.0;0.0;589.0;0;9.0;1.0;2.0
76816656;58.0;58.0;1;1;1.0;9999999.0;1.0;2.0;58.0;0;1.0;25.0;12.0
56015588;74.0;685.0;10;6;1.0;1.6023413380092257;9.0;2.0;4114.0;0;3.0;11.0;4.0
79844267;306.0;306.0;1;1;0.0;9999999.0;0.0;0.0;4972.0;0;0.0;9999999.0;0.0
23836353;40.0;669.0;6;4;2.0;1.537234023531368;10.0;2.0;2732.0;0;7.0;1.0;13.0
358167461;30.0;61.0;3;3;3.0;1.188288478528256;2.0;2.0;61.0;0;1.0;30.0;8.0
262659876;246.0;619.0;4;2;0.0;1.3979400086720377;7.0;2.0;619.0;0;7.0;2.0;22.0
93658578;334.0;334.0;1;1;0.0;9999999.0;0.0;0.0;3191.0;0;0.0;9999999.0;0.0
168164336;295.0;331.0;2;2;0.0;1.5563025007672873;0.0;0.0;1788.0;0;0.0;9999999.0;0.0
85272143;60.0;725.0;4;2;1.0;2.4345689040341987;2.0;2.0;3640.0;0;0.0;9999999.0;2.0
37823413;35.0;640.0;12;10;4.0;1.271202423998214;12.0;0.0;5737.0;0;6.0;3.0;15.0
81230426;151.0;314.0;4;4;0.0;1.5580787786023096;3.0;2.0;3608.0;0;5.0;16.0;2.0
273165876;56.0;724.0;9;5;1.0;1.6046109556514379;1.0;2.0;724.0;0;3.0;0.0;5.0
237700391;5.0;628.0;7;6;3.0;1.5613499494574863;15.0;2.0;998.0;0;12.0;2.0;18.0
275614617;328.0;461.0;4;3;0.0;0.6505149978319906;6.0;2.0;461.0;0;1.0;14.0;2.0
437188475;29.0;111.0;6;6;4.0;0.7681466469223615;4.0;2.0;111.0;0;4.0;21.0;31.0
312326708;193.0;495.0;3;2;0.0;1.3617278360175928;1.0;2.0;495.0;1;0.0;9999999.0;0.0
456780884;38.0;38.0;1;1;1.0;9999999.0;0.0;0.0;38.0;0;2.0;9.0;5.0
348207524;80.0;80.0;1;1;1.0;9999999.0;1.0;1.0;80.0;0;4.0;2.0;5.0
183036978;29.0;29.0;1;1;1.0;9999999.0;1.0;2.0;1058.0;0;3.0;1.0;2.0
157676163;43.0;61.0;2;2;2.0;1.255272505103306;3.0;2.0;61.0;0;0.0;9999999.0;1.0
175217793;145.0;458.0;2;1;0.0;9999999.0;0.0;0.0;1694.0;0;0.0;9999999.0;2.0
204679781;57.0;717.0;22;8;1.0;1.352194558517222;16.0;2.0;1286.0;0;4.0;10.0;19.0
347042837;34.0;362.0;8;8;2.0;1.4628366265081658;0.0;0.0;362.0;0;20.0;3.0;5.0
218467407;166.0;166.0;1;1;0.0;9999999.0;1.0;2.0;166.0;0;0.0;9999999.0;9.0
27001384;190.0;635.0;3;2;0.0;1.9084850188786497;0.0;0.0;641.0;2;1.0;5.0;0.0
179187812;290.0;548.0;8;4;0.0;1.0385368372247665;5.0;0.0;1638.0;0;0.0;9999999.0;0.0
189767291;57.0;413.0;13;10;4.0;1.180668266093973;7.0;2.0;1490.0;0;18.0;2.0;10.0
94529834;45.0;493.0;5;3;1.0;1.594885478173437;5.0;2.0;4498.0;0;2.0;10.0;2.0
465063132;12.0;12.0;1;1;1.0;9999999.0;0.0;0.0;12.0;0;0.0;9999999.0;0.0
54611022;94.0;596.0;4;2;0.0;0.8450980400142568;12.0;2.0;3545.0;0;13.0;7.0;14.0
107574287;107.0;107.0;1;1;0.0;9999999.0;0.0;0.0;2716.0;1;21.0;0.0;1.0
200836225;333.0;333.0;1;1;0.0;9999999.0;0.0;0.0;1363.0;0;1.0;5.0;0.0
303384264;270.0;270.0;1;1;0.0;9999999.0;1.0;2.0;367.0;0;0.0;9999999.0;0.0
90635840;184.0;654.0;7;5;0.0;1.0363845589280583;10.0;2.0;3914.0;0;6.0;2.0;2.0
206659348;102.0;696.0;3;1;0.0;9999999.0;6.0;3.0;893.0;0;0.0;9999999.0;8.0
149685241;334.0;653.0;6;1;0.0;9999999.0;1.0;4.0;653.0;0;0.0;9999999.0;24.0
135359247;259.0;259.0;1;1;0.0;9999999.0;0.0;0.0;2262.0;0;8.0;1.0;1.0
117774363;201.0;596.0;9;3;0.0;1.6623469569308873;2.0;0.0;2282.0;0;11.0;2.0;11.0
21202277;101.0;473.0;3;1;0.0;9999999.0;7.0;2.0;2784.0;0;0.0;9999999.0;0.0
468062698;3.0;3.0;1;1;1.0;9999999.0;0.0;0.0;3.0;0;1.0;3.0;0.0
158699192;17.0;592.0;12;2;1.0;2.2013971243204513;2.0;2.0;592.0;0;10.0;3.0;10.0
98850788;299.0;299.0;1;1;0.0;9999999.0;0.0;0.0;299.0;0;0.0;9999999.0;1.0
384348561;73.0;271.0;5;5;2.0;0.9946934460825306;8.0;2.0;271.0;0;4.0;1.0;11.0
315162984;265.0;508.0;9;6;0.0;0.6122904958174387;13.0;2.0;508.0;0;0.0;9999999.0;0.0
96340396;95.0;700.0;10;2;0.0;2.167317334748176;4.0;3.0;1547.0;1;14.0;0.0;20.0
312555324;18.0;86.0;2;2;2.0;1.8325089127062364;0.0;0.0;86.0;0;2.0;12.0;2.0
229785358;60.0;663.0;7;3;1.0;1.922982880772742;4.0;2.0;1074.0;0;2.0;15.0;15.0
313029515;108.0;331.0;3;3;0.0;2.0267313024627276;0.0;0.0;331.0;0;3.0;12.0;0.0
255499708;22.0;22.0;1;1;1.0;9999999.0;0.0;0.0;22.0;0;0.0;9999999.0;0.0
119713526;78.0;302.0;2;2;1.0;2.3502480183341627;2.0;1.0;2575.0;0;0.0;9999999.0;0.0
456636337;39.0;39.0;1;1;1.0;9999999.0;1.0;2.0;39.0;0;0.0;9999999.0;0.0
31914625;218.0;551.0;4;1;0.0;9999999.0;1.0;2.0;2813.0;0;0.0;9999999.0;0.0
5142140;202.0;352.0;4;4;0.0;1.2533232858514358;12.0;4.0;3515.0;0;1.0;28.0;22.0
203313114;127.0;127.0;1;1;0.0;9999999.0;1.0;2.0;1332.0;0;3.0;11.0;1.0
174309841;175.0;250.0;2;2;0.0;1.8750612633917;0.0;0.0;1699.0;1;7.0;2.0;3.0
177677687;191.0;191.0;1;1;0.0;9999999.0;0.0;0.0;351.0;0;0.0;9999999.0;0.0
354933739;356.0;356.0;1;1;0.0;9999999.0;0.0;0.0;356.0;0;0.0;9999999.0;0.0
390998623;2.0;249.0;5;5;1.0;1.6761851547309;0.0;0.0;249.0;0;1.0;2.0;4.0
202716369;36.0;269.0;7;7;1.0;1.361584975478508;8.0;2.0;269.0;0;5.0;2.0;8.0
96056793;261.0;261.0;1;1;0.0;9999999.0;3.0;3.0;4794.0;0;1.0;26.0;8.0
398105342;51.0;139.0;2;2;1.0;1.9444826721501687;0.0;0.0;139.0;0;6.0;2.0;1.0
356802830;5.0;213.0;15;15;8.0;0.9888061083794526;18.0;2.0;213.0;0;24.0;1.0;18.0
101358577;8.0;227.0;6;6;2.0;1.4826922489305936;8.0;2.0;2690.0;0;7.0;0.0;5.0
63200547;116.0;662.0;26;18;0.0;0.725044792148949;22.0;2.0;2761.0;0;10.0;1.0;29.0
90556767;27.0;582.0;6;3;1.0;1.9408064362391741;0.0;0.0;4124.0;0;8.0;12.0;2.0
143419659;164.0;499.0;2;1;0.0;9999999.0;1.0;2.0;1609.0;0;1.0;18.0;5.0
162846242;12.0;404.0;3;2;1.0;2.2380461031287955;0.0;0.0;404.0;0;9.0;6.0;4.0
98113843;100.0;567.0;7;4;0.0;1.5733312754558682;0.0;0.0;1943.0;2;1.0;19.0;0.0
419701853;159.0;159.0;1;1;0.0;9999999.0;0.0;0.0;159.0;0;1.0;8.0;7.0
137844451;235.0;242.0;2;2;0.0;0.8450980400142568;2.0;2.0;242.0;0;6.0;2.0;0.0
370201089;86.0;313.0;14;14;2.0;0.9062098321572735;0.0;0.0;313.0;0;0.0;9999999.0;0.0
678741;51.0;569.0;12;10;2.0;1.2357356301039226;14.0;4.0;6423.0;1;16.0;0.0;14.0
258531953;39.0;502.0;3;2;2.0;0.9030899869919435;1.0;1.0;502.0;0;6.0;3.0;0.0
449014627;33.0;33.0;1;1;1.0;9999999.0;1.0;2.0;33.0;0;8.0;10.0;0.0
197240713;233.0;410.0;2;1;0.0;9999999.0;12.0;1.0;410.0;0;0.0;9999999.0;0.0
230292638;134.0;134.0;1;1;0.0;9999999.0;0.0;0.0;134.0;0;0.0;9999999.0;0.0
287438919;151.0;305.0;3;3;0.0;1.5791812460476249;4.0;3.0;647.0;0;1.0;11.0;3.0
211880000;111.0;138.0;3;3;0.0;0.707486673985409;1.0;2.0;1234.0;1;5.0;4.0;1.0
163765976;3.0;3.0;1;1;1.0;9999999.0;0.0;0.0;3.0;0;10.0;2.0;4.0
136470293;18.0;687.0;15;6;1.0;1.510298704566847;6.0;3.0;2334.0;0;4.0;7.0;4.0
362310062;307.0;307.0;1;1;0.0;9999999.0;0.0;0.0;307.0;0;0.0;9999999.0;1.0
190243177;123.0;416.0;4;1;0.0;9999999.0;2.0;3.0;1461.0;0;0.0;9999999.0;1.0
461716504;18.0;18.0;1;1;1.0;9999999.0;1.0;2.0;18.0;0;3.0;13.0;0.0
211816626;0.0;309.0;52;52;27.0;0.5427640609301377;0.0;0.0;838.0;0;19.0;0.0;121.0
166041587;345.0;556.0;2;1;0.0;9999999.0;23.0;2.0;556.0;1;2.0;1.0;0.0
94369597;275.0;376.0;4;2;0.0;1.9395192526186185;6.0;2.0;2308.0;1;2.0;12.0;9.0
436905724;103.0;103.0;1;1;0.0;9999999.0;1.0;2.0;103.0;0;0.0;9999999.0;0.0
172116373;46.0;46.0;1;1;1.0;9999999.0;0.0;0.0;1382.0;0;0.0;9999999.0;0.0
13599593;107.0;676.0;11;4;0.0;1.5462429338760195;2.0;3.0;741.0;0;0.0;9999999.0;6.0
325258685;135.0;461.0;7;3;0.0;1.857039082490928;4.0;1.0;461.0;0;0.0;9999999.0;1.0
168760371;112.0;112.0;1;1;0.0;9999999.0;0.0;0.0;1790.0;0;0.0;9999999.0;0.0
55271965;29.0;29.0;1;1;1.0;9999999.0;1.0;2.0;3775.0;0;2.0;8.0;0.0
168108838;207.0;635.0;3;2;0.0;1.3010299956639813;2.0;2.0;1109.0;0;2.0;13.0;0.0
54039354;23.0;730.0;5;1;1.0;9999999.0;1.0;0.0;3046.0;0;9.0;1.0;5.0
104538500;117.0;136.0;3;3;0.0;0.9621396430309408;3.0;2.0;2743.0;1;7.0;2.0;2.0
150967978;67.0;522.0;5;4;1.0;1.4024999077691016;1.0;1.0;2085.0;0;3.0;0.0;0.0
39163061;332.0;452.0;2;1;0.0;9999999.0;0.0;0.0;3086.0;0;0.0;9999999.0;3.0
278848481;100.0;689.0;18;11;0.0;1.205682385837825;14.0;2.0;689.0;0;4.0;0.0;8.0
131442370;296.0;655.0;3;1;0.0;9999999.0;2.0;1.0;2399.0;0;0.0;9999999.0;0.0
427179094;3.0;144.0;5;5;4.0;1.3922861025982645;0.0;0.0;144.0;0;24.0;0.0;4.0
156401103;277.0;277.0;1;1;0.0;9999999.0;0.0;0.0;1986.0;0;3.0;2.0;0.0
245238822;250.0;250.0;1;1;0.0;9999999.0;0.0;0.0;923.0;1;0.0;9999999.0;0.0
205251061;89.0;93.0;2;2;1.0;0.6020599913279624;0.0;0.0;1310.0;0;3.0;8.0;6.0
314617650;6.0;256.0;7;7;3.0;1.3984560716999075;5.0;2.0;256.0;0;17.0;0.0;13.0
131563452;170.0;170.0;1;1;0.0;9999999.0;0.0;0.0;170.0;0;0.0;9999999.0;0.0
211089615;338.0;338.0;1;1;0.0;9999999.0;0.0;0.0;338.0;0;0.0;9999999.0;0.0
386575032;152.0;152.0;1;1;0.0;9999999.0;1.0;2.0;152.0;0;0.0;9999999.0;0.0
177980861;318.0;318.0;1;1;0.0;9999999.0;0.0;0.0;318.0;0;0.0;9999999.0;0.0
129641107;53.0;644.0;7;3;1.0;1.9453781259591092;4.0;4.0;644.0;1;2.0;4.0;17.0
89418907;18.0;667.0;27;13;2.0;1.1989403568670796;1.0;3.0;3614.0;0;7.0;3.0;18.0
308501362;12.0;12.0;1;1;1.0;9999999.0;0.0;0.0;12.0;1;5.0;8.0;2.0
169836415;0.0;130.0;3;3;2.0;1.494724908833346;0.0;0.0;149.0;0;10.0;0.0;6.0
435357149;82.0;82.0;1;1;1.0;9999999.0;0.0;0.0;82.0;0;1.0;25.0;0.0
239475899;6.0;682.0;21;10;7.0;1.0050736827337108;4.0;1.0;906.0;1;29.0;0.0;37.0
169411621;133.0;133.0;1;1;0.0;9999999.0;0.0;0.0;1780.0;0;4.0;5.0;0.0
54597811;19.0;669.0;41;23;7.0;0.9283332321995843;44.0;3.0;2037.0;1;18.0;3.0;45.0
160131137;286.0;629.0;2;1;0.0;9999999.0;1.0;1.0;755.0;0;3.0;11.0;1.0
353142402;362.0;362.0;1;1;0.0;9999999.0;0.0;0.0;362.0;0;3.0;5.0;0.0
104336676;34.0;467.0;13;10;2.0;1.4554678272550694;14.0;2.0;2745.0;0;7.0;1.0;9.0
82038921;14.0;651.0;13;9;1.0;1.425184993421232;12.0;2.0;4519.0;0;4.0;1.0;4.0
298932078;41.0;557.0;5;1;1.0;9999999.0;0.0;0.0;587.0;0;6.0;2.0;7.0
171266451;16.0;684.0;8;7;4.0;1.2990092713798662;0.0;0.0;771.0;0;4.0;16.0;6.0
243793482;188.0;188.0;1;1;0.0;9999999.0;0.0;0.0;188.0;1;0.0;9999999.0;0.0
174535422;190.0;330.0;3;3;0.0;1.838620922973327;5.0;0.0;1197.0;0;4.0;4.0;7.0
269183862;12.0;666.0;17;10;3.0;1.2936617983659349;8.0;2.0;751.0;0;17.0;3.0;17.0
6646897;162.0;454.0;6;3;0.0;1.4818939136727778;1.0;2.0;3923.0;0;2.0;18.0;8.0
326073304;66.0;459.0;2;1;1.0;9999999.0;0.0;0.0;459.0;0;1.0;8.0;1.0
35731847;262.0;559.0;6;1;0.0;9999999.0;1.0;2.0;3106.0;0;6.0;1.0;3.0
69106032;107.0;582.0;6;3;0.0;1.8548469348638958;3.0;1.0;2917.0;0;2.0;11.0;8.0
55869460;60.0;60.0;1;1;1.0;9999999.0;0.0;0.0;3478.0;1;2.0;11.0;0.0
186963493;23.0;381.0;11;9;4.0;1.4441395345676378;14.0;0.0;1512.0;0;5.0;7.0;4.0
281523087;33.0;673.0;11;6;1.0;1.1306996178244573;17.0;4.0;673.0;0;5.0;5.0;4.0
177567026;3.0;522.0;36;25;4.0;0.9080974644573517;28.0;2.0;522.0;1;16.0;3.0;16.0
332822891;163.0;243.0;18;18;0.0;0.4226313119805275;0.0;0.0;243.0;0;6.0;7.0;3.0
140103801;163.0;479.0;6;2;0.0;2.0791812460476247;6.0;3.0;2279.0;0;1.0;11.0;2.0
126001325;99.0;99.0;1;1;0.0;9999999.0;0.0;0.0;2533.0;0;0.0;9999999.0;3.0
138114092;264.0;264.0;1;1;0.0;9999999.0;0.0;0.0;1046.0;0;7.0;0.0;2.0
466923361;7.0;7.0;1;1;1.0;9999999.0;0.0;0.0;7.0;0;2.0;4.0;1.0
160098271;197.0;394.0;2;1;0.0;9999999.0;0.0;0.0;394.0;0;0.0;9999999.0;0.0
139260896;47.0;564.0;2;1;1.0;9999999.0;4.0;3.0;2294.0;0;0.0;9999999.0;6.0
83390668;276.0;701.0;9;2;0.0;1.8129133566428555;0.0;0.0;2655.0;0;4.0;3.0;15.0
247597865;6.0;174.0;4;4;2.0;1.7186375630286355;8.0;0.0;219.0;0;4.0;0.0;18.0
324771756;42.0;466.0;2;1;1.0;9999999.0;0.0;0.0;466.0;0;2.0;10.0;9.0
334115418;123.0;123.0;1;1;0.0;9999999.0;0.0;0.0;365.0;0;2.0;2.0;0.0
312777217;275.0;275.0;1;1;0.0;9999999.0;1.0;2.0;275.0;0;0.0;9999999.0;1.0
276633426;80.0;80.0;1;1;1.0;9999999.0;0.0;0.0;80.0;0;1.0;20.0;4.0
263029897;305.0;697.0;2;1;0.0;9999999.0;1.0;3.0;795.0;0;0.0;9999999.0;0.0
351917500;39.0;367.0;2;1;1.0;9999999.0;1.0;1.0;367.0;0;0.0;9999999.0;2.0
171074542;268.0;444.0;2;1;0.0;9999999.0;3.0;3.0;813.0;0;0.0;9999999.0;9.0
56100991;13.0;13.0;1;1;1.0;9999999.0;0.0;0.0;2455.0;0;2.0;12.0;0.0
316595196;20.0;20.0;1;1;1.0;9999999.0;0.0;0.0;20.0;0;3.0;17.0;0.0
114486580;34.0;650.0;4;3;3.0;0.5206963425791125;5.0;3.0;2271.0;0;15.0;0.0;4.0
157638333;11.0;708.0;16;7;3.0;1.58992158106704;0.0;0.0;1928.0;0;14.0;5.0;39.0
115893470;289.0;315.0;2;2;0.0;1.414973347970818;0.0;0.0;315.0;0;1.0;29.0;2.0
362139083;74.0;74.0;1;1;1.0;9999999.0;1.0;2.0;74.0;0;4.0;8.0;4.0
96032994;22.0;611.0;11;5;4.0;1.1737828244260065;0.0;0.0;3704.0;0;11.0;5.0;9.0
119392512;87.0;481.0;2;1;1.0;9999999.0;10.0;3.0;2480.0;0;5.0;2.0;2.0
258418497;62.0;470.0;3;1;1.0;9999999.0;0.0;0.0;831.0;0;0.0;9999999.0;0.0
281685189;278.0;278.0;1;1;0.0;9999999.0;0.0;0.0;278.0;1;0.0;9999999.0;0.0
380838974;66.0;274.0;2;2;1.0;2.3180633349627615;0.0;0.0;274.0;0;7.0;2.0;0.0
289625840;151.0;636.0;4;1;0.0;9999999.0;0.0;0.0;636.0;0;0.0;9999999.0;0.0
108082710;158.0;284.0;2;2;0.0;2.100370545117563;3.0;2.0;284.0;0;7.0;5.0;0.0
73187456;359.0;539.0;3;1;0.0;9999999.0;0.0;0.0;2831.0;0;3.0;1.0;1.0
146695664;230.0;237.0;2;2;0.0;0.8450980400142568;0.0;0.0;2168.0;0;0.0;9999999.0;0.0
374923580;6.0;86.0;4;4;4.0;1.1606718588169038;5.0;2.0;86.0;0;13.0;1.0;2.0
250922719;222.0;373.0;2;1;0.0;9999999.0;0.0;0.0;886.0;0;0.0;9999999.0;0.0
131653205;127.0;727.0;47;25;0.0;0.614131222791818;75.0;3.0;2431.0;1;0.0;9999999.0;1.0
291159633;2.0;507.0;3;2;1.0;2.255272505103306;4.0;2.0;507.0;0;1.0;2.0;3.0
40276898;264.0;264.0;1;1;0.0;9999999.0;0.0;0.0;766.0;0;0.0;9999999.0;0.0
149005422;250.0;250.0;1;1;0.0;9999999.0;2.0;2.0;1681.0;0;0.0;9999999.0;1.0
38213483;199.0;199.0;1;1;0.0;9999999.0;0.0;0.0;3191.0;0;0.0;9999999.0;0.0
175649067;11.0;11.0;1;1;1.0;9999999.0;0.0;0.0;11.0;0;5.0;3.0;0.0
310648217;172.0;529.0;3;1;0.0;9999999.0;2.0;2.0;529.0;0;0.0;9999999.0;0.0
67238787;33.0;33.0;1;1;1.0;9999999.0;4.0;2.0;1387.0;0;9.0;2.0;3.0
239045929;166.0;465.0;3;2;0.0;1.845098040014257;1.0;1.0;465.0;0;0.0;9999999.0;1.0
25089703;12.0;624.0;6;4;3.0;1.682118223001055;2.0;2.0;3406.0;0;3.0;12.0;11.0
98067595;11.0;659.0;9;4;2.0;1.182509525486594;0.0;0.0;4526.0;1;11.0;11.0;6.0
424767764;142.0;142.0;1;1;0.0;9999999.0;0.0;0.0;142.0;0;0.0;9999999.0;0.0
92356900;8.0;721.0;79;44;18.0;0.7211705014854384;0.0;0.0;4931.0;8;30.0;2.0;98.0
62235010;184.0;199.0;2;2;0.0;1.1760912590556813;2.0;2.0;2986.0;0;1.0;31.0;7.0
81595163;80.0;699.0;13;8;2.0;1.246894693539995;6.0;2.0;5202.0;0;5.0;7.0;13.0
78575384;344.0;612.0;5;1;0.0;9999999.0;1.0;1.0;2666.0;0;0.0;9999999.0;3.0
40333047;121.0;714.0;5;1;0.0;9999999.0;1.0;4.0;4294.0;0;2.0;16.0;0.0
314463100;8.0;509.0;4;3;2.0;1.6200248860563238;3.0;2.0;509.0;0;6.0;1.0;2.0
425862764;57.0;149.0;2;2;1.0;1.9637878273455553;0.0;0.0;149.0;0;4.0;8.0;2.0
225399583;199.0;233.0;2;2;0.0;1.5314789170422551;5.0;3.0;233.0;0;0.0;9999999.0;0.0
38875910;121.0;332.0;3;3;0.0;1.8548045605363241;4.0;3.0;3183.0;0;1.0;25.0;1.0
396317697;9.0;165.0;3;3;1.0;1.649208190030647;2.0;2.0;165.0;0;6.0;4.0;1.0
278015503;0.0;0.0;1;1;1.0;9999999.0;0.0;0.0;695.0;0;2.0;0.0;15.0
212933259;134.0;134.0;1;1;0.0;9999999.0;1.0;2.0;134.0;0;0.0;9999999.0;0.0
278812873;119.0;664.0;5;3;0.0;1.8850207771598342;0.0;0.0;664.0;0;2.0;9.0;2.0
165736263;52.0;559.0;18;13;3.0;1.1375438097649613;10.0;2.0;1833.0;0;13.0;0.0;19.0
376860033;300.0;300.0;1;1;0.0;9999999.0;0.0;0.0;300.0;0;0.0;9999999.0;0.0
178573789;332.0;332.0;1;1;0.0;9999999.0;3.0;2.0;1647.0;0;0.0;9999999.0;9.0
125489981;132.0;153.0;2;2;0.0;1.3222192947339193;0.0;0.0;2536.0;0;0.0;9999999.0;0.0
352607992;68.0;77.0;2;2;2.0;0.9542425094393249;0.0;0.0;77.0;0;0.0;9999999.0;0.0
414597677;180.0;180.0;1;1;0.0;9999999.0;1.0;2.0;180.0;0;0.0;9999999.0;0.0
239812501;30.0;611.0;10;6;3.0;1.2443860778610127;0.0;0.0;730.0;0;11.0;3.0;10.0
28898916;89.0;649.0;6;1;1.0;9999999.0;2.0;3.0;1944.0;0;2.0;0.0;0.0
1772973;11.0;714.0;9;7;3.0;1.6285084126118343;9.0;4.0;3279.0;0;3.0;11.0;17.0
271295725;91.0;695.0;10;2;1.0;1.863322860120456;0.0;0.0;736.0;0;3.0;1.0;4.0
269513720;10.0;84.0;2;2;2.0;1.8692317197309762;0.0;0.0;748.0;0;0.0;9999999.0;1.0
46994269;15.0;391.0;3;2;1.0;2.2329961103921536;1.0;3.0;1288.0;0;1.0;15.0;3.0
70053506;124.0;659.0;7;3;0.0;0.9225490200071285;7.0;2.0;3686.0;0;0.0;9999999.0;0.0
68671582;269.0;645.0;13;5;0.0;0.9599009323677092;0.0;0.0;2925.0;0;8.0;6.0;15.0
330897914;235.0;235.0;1;1;0.0;9999999.0;1.0;2.0;235.0;0;8.0;1.0;0.0
42207702;330.0;330.0;1;1;0.0;9999999.0;2.0;1.0;2887.0;0;0.0;9999999.0;1.0
440771916;2.0;65.0;3;3;3.0;1.3933757110727805;3.0;2.0;65.0;0;13.0;0.0;29.0
202507794;221.0;402.0;5;4;0.0;1.3973458342377494;0.0;0.0;1235.0;0;0.0;9999999.0;1.0
113162699;270.0;676.0;7;3;0.0;0.8010299956639813;2.0;1.0;2671.0;0;1.0;15.0;8.0
199877511;30.0;694.0;19;8;2.0;1.6094911645110848;6.0;2.0;983.0;0;2.0;30.0;5.0
169592665;5.0;423.0;10;9;3.0;1.1371749491666294;5.0;2.0;1044.0;0;11.0;3.0;17.0
35048854;144.0;144.0;1;1;0.0;9999999.0;1.0;3.0;3714.0;0;4.0;12.0;2.0
350940812;87.0;87.0;1;1;1.0;9999999.0;1.0;4.0;87.0;0;6.0;0.0;0.0
265873819;172.0;257.0;3;3;0.0;1.5770597627579233;5.0;2.0;658.0;0;2.0;4.0;0.0
55924215;263.0;546.0;3;1;0.0;9999999.0;7.0;2.0;4117.0;0;0.0;9999999.0;5.0
38435383;271.0;608.0;3;1;0.0;9999999.0;0.0;0.0;2327.0;0;7.0;11.0;5.0
388005717;261.0;261.0;1;1;0.0;9999999.0;0.0;0.0;261.0;0;0.0;9999999.0;2.0
304275662;324.0;559.0;3;1;0.0;9999999.0;2.0;4.0;559.0;0;1.0;0.0;7.0
145838956;125.0;125.0;1;1;0.0;9999999.0;1.0;2.0;2182.0;0;22.0;0.0;2.0
53345231;6.0;674.0;25;12;5.0;1.3108563319319555;0.0;0.0;4042.0;0;2.0;2.0;34.0
432906541;126.0;126.0;1;1;0.0;9999999.0;0.0;0.0;126.0;0;0.0;9999999.0;0.0
412806135;136.0;136.0;1;1;0.0;9999999.0;0.0;0.0;143.0;0;1.0;1.0;0.0
188562739;325.0;612.0;2;1;0.0;9999999.0;1.0;1.0;1227.0;0;0.0;9999999.0;0.0
106338534;243.0;654.0;2;1;0.0;9999999.0;1.0;2.0;2543.0;0;1.0;3.0;2.0
191107526;228.0;521.0;5;2;0.0;1.3010299956639813;0.0;0.0;1383.0;0;15.0;3.0;3.0
44798334;111.0;111.0;1;1;0.0;9999999.0;0.0;0.0;111.0;0;0.0;9999999.0;0.0
