iso_code;date;daily_vaccinations
OWID_ENG;20/02/2021;312804.0
OWID_ENG;21/02/2021;302554.0
OWID_ENG;22/02/2021;293813.0
OWID_ENG;23/02/2021;290768.0
OWID_ENG;24/02/2021;288492.0
OWID_ENG;25/02/2021;295272.0
OWID_ENG;26/02/2021;315458.0
OWID_ENG;27/02/2021;326659.0
OWID_ENG;28/02/2021;334461.0
OWID_ENG;01/03/2021;336288.0
OWID_ENG;02/03/2021;324072.0
OWID_ENG;03/03/2021;304623.0
OWID_ENG;04/03/2021;292788.0
OWID_ENG;05/03/2021;286204.0
OWID_ENG;06/03/2021;288826.0
OWID_ENG;07/03/2021;285726.0
OWID_ENG;08/03/2021;290629.0
OWID_ENG;09/03/2021;293388.0
OWID_ENG;10/03/2021;293770.0
OWID_ENG;11/03/2021;281719.0
OWID_ENG;12/03/2021;275621.0
OWID_ENG;13/03/2021;288616.0
OWID_ENG;14/03/2021;301209.0
OWID_ENG;15/03/2021;323384.0
OWID_ENG;16/03/2021;352737.0
OWID_ENG;17/03/2021;382165.0
OWID_ENG;18/03/2021;421451.0
OWID_ENG;19/03/2021;458021.0
OWID_ENG;20/03/2021;495249.0
OWID_ENG;21/03/2021;507875.0
OWID_ENG;22/03/2021;505624.0
OWID_ENG;23/03/2021;501259.0
OWID_ENG;24/03/2021;501290.0
OWID_ENG;25/03/2021;487031.0
OWID_ENG;26/03/2021;481138.0
OWID_ENG;27/03/2021;454260.0
OWID_ENG;28/03/2021;461928.0
OWID_ENG;29/03/2021;458605.0
OWID_ENG;30/03/2021;459561.0
OWID_ENG;31/03/2021;466118.0
OWID_ENG;01/04/2021;477283.0
OWID_ENG;02/04/2021;432863.0
OWID_ENG;03/04/2021;384819.0
OWID_ENG;04/04/2021;340055.0
OWID_ENG;05/04/2021;304362.0
OWID_ENG;06/04/2021;276772.0
OWID_ENG;07/04/2021;262688.0
OWID_ENG;08/04/2021;251880.0
OWID_ENG;09/04/2021;277944.0
OWID_ENG;10/04/2021;317812.0
OWID_ENG;11/04/2021;336519.0
OWID_ENG;12/04/2021;353339.0
OWID_ENG;13/04/2021;364814.0
OWID_ENG;14/04/2021;356285.0
OWID_ENG;15/04/2021;355977.0
OWID_ENG;16/04/2021;367666.0
OWID_ENG;17/04/2021;376163.0
OWID_ENG;18/04/2021;385879.0
OWID_ENG;19/04/2021;401464.0
OWID_ENG;20/04/2021;410137.0
OWID_ENG;21/04/2021;418848.0
OWID_ENG;22/04/2021;417858.0
OWID_ENG;23/04/2021;411215.0
OWID_ENG;24/04/2021;415771.0
OWID_ENG;25/04/2021;419153.0
OWID_ENG;26/04/2021;421514.0
GNQ;16/03/2021;
GNQ;17/03/2021;430.0
GNQ;18/03/2021;430.0
GNQ;19/03/2021;430.0
GNQ;20/03/2021;430.0
GNQ;21/03/2021;430.0
GNQ;22/03/2021;430.0
GNQ;23/03/2021;430.0
GNQ;24/03/2021;430.0
GNQ;25/03/2021;430.0
GNQ;26/03/2021;430.0
GNQ;27/03/2021;430.0
GNQ;28/03/2021;430.0
GNQ;29/03/2021;430.0
GNQ;30/03/2021;460.0
GNQ;31/03/2021;490.0
GNQ;01/04/2021;521.0
GNQ;02/04/2021;638.0
GNQ;03/04/2021;756.0
GNQ;04/04/2021;874.0
GNQ;05/04/2021;991.0
GNQ;06/04/2021;1079.0
GNQ;07/04/2021;1166.0
GNQ;08/04/2021;1254.0
GNQ;09/04/2021;1254.0
GNQ;10/04/2021;1254.0
GNQ;11/04/2021;1254.0
GNQ;12/04/2021;1254.0
GNQ;13/04/2021;1254.0
GNQ;14/04/2021;1254.0
GNQ;15/04/2021;1254.0
GNQ;16/04/2021;1254.0
GNQ;17/04/2021;1523.0
GNQ;18/04/2021;1792.0
GNQ;19/04/2021;2062.0
GNQ;20/04/2021;2331.0
GNQ;21/04/2021;2892.0
GNQ;22/04/2021;3453.0
EST;28/12/2020;
EST;29/12/2020;309.0
EST;30/12/2020;338.0
EST;31/12/2020;567.0
EST;01/01/2021;570.0
EST;02/01/2021;459.0
EST;03/01/2021;385.0
EST;04/01/2021;333.0
EST;05/01/2021;382.0
EST;06/01/2021;589.0
EST;07/01/2021;675.0
EST;08/01/2021;784.0
EST;09/01/2021;1099.0
EST;10/01/2021;1176.0
EST;11/01/2021;1205.0
EST;12/01/2021;1244.0
EST;13/01/2021;1210.0
EST;14/01/2021;1178.0
EST;15/01/2021;1243.0
EST;16/01/2021;1109.0
EST;17/01/2021;1061.0
EST;18/01/2021;1043.0
EST;19/01/2021;1060.0
EST;20/01/2021;1000.0
EST;21/01/2021;1015.0
EST;22/01/2021;1074.0
EST;23/01/2021;1106.0
EST;24/01/2021;1112.0
EST;25/01/2021;1122.0
EST;26/01/2021;1124.0
EST;27/01/2021;1302.0
EST;28/01/2021;1378.0
EST;29/01/2021;1403.0
EST;30/01/2021;1647.0
EST;31/01/2021;1727.0
EST;01/02/2021;1781.0
EST;02/02/2021;1862.0
EST;03/02/2021;1915.0
EST;04/02/2021;2081.0
EST;05/02/2021;2254.0
EST;06/02/2021;2234.0
EST;07/02/2021;2196.0
EST;08/02/2021;2127.0
EST;09/02/2021;2236.0
EST;10/02/2021;2180.0
EST;11/02/2021;2223.0
EST;12/02/2021;2286.0
EST;13/02/2021;2183.0
EST;14/02/2021;2145.0
EST;15/02/2021;2145.0
EST;16/02/2021;1920.0
EST;17/02/2021;1923.0
EST;18/02/2021;2045.0
EST;19/02/2021;2367.0
EST;20/02/2021;2714.0
EST;21/02/2021;2789.0
EST;22/02/2021;2899.0
EST;23/02/2021;3210.0
EST;24/02/2021;3542.0
EST;25/02/2021;2986.0
EST;26/02/2021;3091.0
EST;27/02/2021;3413.0
EST;28/02/2021;3424.0
EST;01/03/2021;3431.0
EST;02/03/2021;3499.0
EST;03/03/2021;3578.0
EST;04/03/2021;4267.0
EST;05/03/2021;4356.0
EST;06/03/2021;4130.0
EST;07/03/2021;4781.0
EST;08/03/2021;4990.0
EST;09/03/2021;4829.0
EST;10/03/2021;4802.0
EST;11/03/2021;4978.0
EST;12/03/2021;5220.0
EST;13/03/2021;5779.0
EST;14/03/2021;5788.0
EST;15/03/2021;6210.0
EST;16/03/2021;6395.0
EST;17/03/2021;6317.0
EST;18/03/2021;6163.0
EST;19/03/2021;5888.0
EST;20/03/2021;5783.0
EST;21/03/2021;5322.0
EST;22/03/2021;4758.0
EST;23/03/2021;4593.0
EST;24/03/2021;4361.0
EST;25/03/2021;4396.0
EST;26/03/2021;4525.0
EST;27/03/2021;4485.0
EST;28/03/2021;4502.0
EST;29/03/2021;4387.0
EST;30/03/2021;4451.0
EST;31/03/2021;4453.0
EST;01/04/2021;4494.0
EST;02/04/2021;5010.0
EST;03/04/2021;4381.0
EST;04/04/2021;5303.0
EST;05/04/2021;5830.0
EST;06/04/2021;5838.0
EST;07/04/2021;5934.0
EST;08/04/2021;5939.0
EST;09/04/2021;5915.0
EST;10/04/2021;7037.0
EST;11/04/2021;6005.0
EST;12/04/2021;5560.0
EST;13/04/2021;5292.0
EST;14/04/2021;5185.0
EST;15/04/2021;5738.0
EST;16/04/2021;5464.0
EST;17/04/2021;5427.0
EST;18/04/2021;5490.0
EST;19/04/2021;5617.0
EST;20/04/2021;5745.0
EST;21/04/2021;6003.0
EST;22/04/2021;5259.0
EST;23/04/2021;5504.0
EST;24/04/2021;5132.0
EST;25/04/2021;5460.0
EST;26/04/2021;5330.0
SWZ;30/03/2021;
SWZ;31/03/2021;3377.0
SWZ;01/04/2021;3377.0
SWZ;02/04/2021;3377.0
SWZ;03/04/2021;3377.0
SWZ;04/04/2021;3377.0
SWZ;05/04/2021;3377.0
SWZ;06/04/2021;3244.0
SWZ;07/04/2021;3111.0
SWZ;08/04/2021;2978.0
SWZ;09/04/2021;2551.0
SWZ;10/04/2021;2124.0
SWZ;11/04/2021;1696.0
SWZ;12/04/2021;1269.0
SWZ;13/04/2021;975.0
SWZ;14/04/2021;680.0
SWZ;15/04/2021;386.0
SWZ;16/04/2021;386.0
SWZ;17/04/2021;386.0
SWZ;18/04/2021;386.0
SWZ;19/04/2021;386.0
SWZ;20/04/2021;490.0
SWZ;21/04/2021;457.0
SWZ;22/04/2021;425.0
SWZ;23/04/2021;406.0
SWZ;24/04/2021;449.0
SWZ;25/04/2021;491.0
ETH;08/04/2021;
FRO;29/01/2021;
FRO;30/01/2021;83.0
FRO;31/01/2021;83.0
FRO;01/02/2021;83.0
FRO;02/02/2021;83.0
FRO;03/02/2021;83.0
FRO;04/02/2021;83.0
FRO;05/02/2021;83.0
FRO;06/02/2021;83.0
FRO;07/02/2021;80.0
FRO;08/02/2021;77.0
FRO;09/02/2021;106.0
FRO;10/02/2021;135.0
FRO;11/02/2021;128.0
FRO;12/02/2021;120.0
FRO;13/02/2021;112.0
FRO;14/02/2021;108.0
FRO;15/02/2021;103.0
FRO;16/02/2021;66.0
FRO;17/02/2021;30.0
FRO;18/02/2021;30.0
FRO;19/02/2021;30.0
FRO;20/02/2021;30.0
FRO;21/02/2021;30.0
FRO;22/02/2021;67.0
FRO;23/02/2021;104.0
FRO;24/02/2021;164.0
FRO;25/02/2021;167.0
FRO;26/02/2021;169.0
FRO;27/02/2021;172.0
FRO;28/02/2021;174.0
FRO;01/03/2021;140.0
FRO;02/03/2021;105.0
FRO;03/03/2021;47.0
FRO;04/03/2021;91.0
FRO;05/03/2021;108.0
FRO;06/03/2021;153.0
FRO;07/03/2021;157.0
FRO;08/03/2021;160.0
FRO;09/03/2021;181.0
FRO;10/03/2021;201.0
FRO;11/03/2021;178.0
FRO;12/03/2021;181.0
FRO;13/03/2021;134.0
FRO;14/03/2021;129.0
FRO;15/03/2021;124.0
FRO;16/03/2021;101.0
FRO;17/03/2021;103.0
FRO;18/03/2021;100.0
FRO;19/03/2021;76.0
FRO;20/03/2021;74.0
FRO;21/03/2021;72.0
FRO;22/03/2021;71.0
FRO;23/03/2021;74.0
FRO;24/03/2021;53.0
FRO;25/03/2021;37.0
FRO;26/03/2021;42.0
FRO;27/03/2021;82.0
FRO;28/03/2021;118.0
FRO;29/03/2021;153.0
FRO;30/03/2021;184.0
FRO;31/03/2021;187.0
FRO;01/04/2021;190.0
FRO;02/04/2021;193.0
FRO;03/04/2021;162.0
FRO;04/04/2021;135.0
FRO;05/04/2021;108.0
FRO;06/04/2021;80.0
FRO;07/04/2021;80.0
FRO;08/04/2021;80.0
FRO;09/04/2021;109.0
FRO;10/04/2021;139.0
FRO;11/04/2021;168.0
FRO;12/04/2021;197.0
FRO;13/04/2021;257.0
FRO;14/04/2021;331.0
FRO;15/04/2021;402.0
FRO;16/04/2021;372.0
FRO;17/04/2021;342.0
FRO;18/04/2021;313.0
FRO;19/04/2021;283.0
FRO;20/04/2021;227.0
FRO;21/04/2021;158.0
FRO;22/04/2021;175.0
FRO;23/04/2021;289.0
FRO;24/04/2021;403.0
FRO;25/04/2021;465.0
FRO;26/04/2021;526.0
FRO;27/04/2021;649.0
FLK;07/02/2021;
FLK;08/02/2021;189.0
FLK;09/02/2021;189.0
FLK;10/02/2021;189.0
FLK;11/02/2021;189.0
FLK;12/02/2021;189.0
FLK;13/02/2021;189.0
FLK;14/02/2021;189.0
FLK;15/02/2021;189.0
FLK;16/02/2021;167.0
FLK;17/02/2021;144.0
FLK;18/02/2021;122.0
FLK;19/02/2021;99.0
FLK;20/02/2021;76.0
FLK;21/02/2021;54.0
FLK;22/02/2021;31.0
FLK;23/02/2021;29.0
FLK;24/02/2021;26.0
FLK;25/02/2021;24.0
FLK;26/02/2021;21.0
FLK;27/02/2021;19.0
FLK;28/02/2021;17.0
FLK;01/03/2021;14.0
FLK;02/03/2021;14.0
FLK;03/03/2021;14.0
FLK;04/03/2021;14.0
FLK;05/03/2021;14.0
FLK;06/03/2021;14.0
FLK;07/03/2021;14.0
FLK;08/03/2021;14.0
FLK;09/03/2021;14.0
FLK;10/03/2021;14.0
FLK;11/03/2021;14.0
FLK;12/03/2021;14.0
FLK;13/03/2021;14.0
FLK;14/03/2021;14.0
FLK;15/03/2021;14.0
FLK;16/03/2021;14.0
FLK;17/03/2021;14.0
FLK;18/03/2021;14.0
FLK;19/03/2021;14.0
FLK;20/03/2021;14.0
FLK;21/03/2021;14.0
FLK;22/03/2021;14.0
FLK;23/03/2021;14.0
FLK;24/03/2021;14.0
FLK;25/03/2021;14.0
FLK;26/03/2021;14.0
FLK;27/03/2021;38.0
FLK;28/03/2021;61.0
FLK;29/03/2021;84.0
FLK;30/03/2021;108.0
FLK;31/03/2021;131.0
FLK;01/04/2021;155.0
FLK;02/04/2021;178.0
FLK;03/04/2021;178.0
FLK;04/04/2021;178.0
FLK;05/04/2021;178.0
FLK;06/04/2021;178.0
FLK;07/04/2021;178.0
FLK;08/04/2021;154.0
FLK;09/04/2021;131.0
FLK;10/04/2021;107.0
FLK;11/04/2021;83.0
FLK;12/04/2021;60.0
FLK;13/04/2021;36.0
FLK;14/04/2021;12.0
FJI;17/03/2021;
FJI;18/03/2021;955.0
FJI;19/03/2021;955.0
FJI;20/03/2021;955.0
FJI;21/03/2021;955.0
FJI;22/03/2021;955.0
FJI;23/03/2021;955.0
FJI;24/03/2021;955.0
FJI;25/03/2021;955.0
FJI;26/03/2021;955.0
FJI;27/03/2021;955.0
FJI;28/03/2021;955.0
FJI;29/03/2021;955.0
FJI;30/03/2021;955.0
FJI;31/03/2021;955.0
FJI;01/04/2021;955.0
FJI;02/04/2021;955.0
FJI;03/04/2021;955.0
FJI;04/04/2021;955.0
FJI;05/04/2021;955.0
FJI;06/04/2021;955.0
FJI;07/04/2021;955.0
FJI;08/04/2021;955.0
FJI;09/04/2021;955.0
FJI;10/04/2021;955.0
FJI;11/04/2021;955.0
FJI;12/04/2021;955.0
FJI;13/04/2021;955.0
FJI;14/04/2021;955.0
FJI;15/04/2021;955.0
FJI;16/04/2021;4861.0
FIN;31/12/2020;
FIN;01/01/2021;459.0
FIN;02/01/2021;459.0
FIN;03/01/2021;459.0
FIN;04/01/2021;459.0
FIN;05/01/2021;736.0
FIN;06/01/2021;839.0
FIN;07/01/2021;913.0
FIN;08/01/2021;1273.0
FIN;09/01/2021;1353.0
FIN;10/01/2021;1433.0
FIN;11/01/2021;1513.0
FIN;12/01/2021;1739.0
FIN;13/01/2021;2332.0
FIN;14/01/2021;3554.0
FIN;15/01/2021;4573.0
FIN;16/01/2021;4971.0
FIN;17/01/2021;5369.0
FIN;18/01/2021;5767.0
FIN;19/01/2021;5458.0
FIN;20/01/2021;5562.0
FIN;21/01/2021;6467.0
FIN;22/01/2021;6874.0
FIN;23/01/2021;7253.0
FIN;24/01/2021;7633.0
FIN;25/01/2021;8012.0
FIN;26/01/2021;8740.0
FIN;27/01/2021;9264.0
FIN;28/01/2021;8575.0
FIN;29/01/2021;8647.0
FIN;30/01/2021;9222.0
FIN;31/01/2021;8404.0
FIN;01/02/2021;7587.0
FIN;02/02/2021;6709.0
FIN;03/02/2021;6637.0
FIN;04/02/2021;7942.0
FIN;05/02/2021;7930.0
FIN;06/02/2021;7938.0
FIN;07/02/2021;8157.0
FIN;08/02/2021;8125.0
FIN;09/02/2021;9065.0
FIN;10/02/2021;8629.0
FIN;11/02/2021;7660.0
FIN;12/02/2021;7720.0
FIN;13/02/2021;7896.0
FIN;14/02/2021;8050.0
FIN;15/02/2021;8079.0
FIN;16/02/2021;8071.0
FIN;17/02/2021;9202.0
FIN;18/02/2021;9509.0
FIN;19/02/2021;10327.0
FIN;20/02/2021;10861.0
FIN;21/02/2021;11392.0
FIN;22/02/2021;12301.0
FIN;23/02/2021;12348.0
FIN;24/02/2021;11322.0
FIN;25/02/2021;11823.0
FIN;26/02/2021;13311.0
FIN;27/02/2021;13362.0
FIN;28/02/2021;13684.0
FIN;01/03/2021;14750.0
FIN;02/03/2021;15245.0
FIN;03/03/2021;15740.0
FIN;04/03/2021;16047.0
FIN;05/03/2021;15157.0
FIN;06/03/2021;17541.0
FIN;07/03/2021;16275.0
FIN;08/03/2021;14264.0
FIN;09/03/2021;14096.0
FIN;10/03/2021;16122.0
FIN;11/03/2021;16550.0
FIN;12/03/2021;16912.0
FIN;13/03/2021;15525.0
FIN;14/03/2021;16718.0
FIN;15/03/2021;16771.0
FIN;16/03/2021;17380.0
FIN;17/03/2021;17525.0
FIN;18/03/2021;19106.0
FIN;19/03/2021;19607.0
FIN;20/03/2021;19702.0
FIN;21/03/2021;19530.0
FIN;22/03/2021;19650.0
FIN;23/03/2021;19000.0
FIN;24/03/2021;17764.0
FIN;25/03/2021;16109.0
FIN;26/03/2021;15667.0
FIN;27/03/2021;15583.0
FIN;28/03/2021;15291.0
FIN;29/03/2021;15846.0
FIN;30/03/2021;17277.0
FIN;31/03/2021;19148.0
FIN;01/04/2021;21238.0
FIN;02/04/2021;22397.0
FIN;03/04/2021;20059.0
FIN;04/04/2021;19557.0
FIN;05/04/2021;18802.0
FIN;06/04/2021;16295.0
FIN;07/04/2021;14576.0
FIN;08/04/2021;14350.0
FIN;09/04/2021;15048.0
FIN;10/04/2021;17786.0
FIN;11/04/2021;22284.0
FIN;12/04/2021;23624.0
FIN;13/04/2021;32543.0
FIN;14/04/2021;33342.0
FIN;15/04/2021;31435.0
FIN;16/04/2021;31967.0
FIN;17/04/2021;32333.0
FIN;18/04/2021;31581.0
FIN;19/04/2021;30765.0
FIN;20/04/2021;25474.0
FIN;21/04/2021;36288.0
FIN;22/04/2021;37354.0
FIN;23/04/2021;35612.0
FIN;24/04/2021;35121.0
FIN;25/04/2021;34630.0
FIN;26/04/2021;35536.0
FIN;27/04/2021;33157.0
FRA;27/12/2020;
FRA;28/12/2020;59.0
FRA;29/12/2020;83.0
FRA;30/12/2020;94.0
FRA;31/12/2020;91.0
FRA;01/01/2021;84.0
FRA;02/01/2021;82.0
FRA;03/01/2021;83.0
FRA;04/01/2021;283.0
FRA;05/01/2021;1032.0
FRA;06/01/2021;2623.0
FRA;07/01/2021;6676.0
FRA;08/01/2021;11794.0
FRA;09/01/2021;13335.0
FRA;10/01/2021;14123.0
FRA;11/01/2021;19444.0
FRA;12/01/2021;27295.0
FRA;13/01/2021;34738.0
FRA;14/01/2021;42022.0
FRA;15/01/2021;46457.0
FRA;16/01/2021;47822.0
FRA;17/01/2021;48521.0
FRA;18/01/2021;55027.0
FRA;19/01/2021;64696.0
FRA;20/01/2021;74884.0
FRA;21/01/2021;85634.0
FRA;22/01/2021;92944.0
FRA;23/01/2021;95427.0
FRA;24/01/2021;95274.0
FRA;25/01/2021;94388.0
FRA;26/01/2021;90700.0
FRA;27/01/2021;87479.0
FRA;28/01/2021;85278.0
FRA;29/01/2021;84152.0
FRA;30/01/2021;83503.0
FRA;31/01/2021;83124.0
FRA;01/02/2021;82753.0
FRA;02/02/2021;84000.0
FRA;03/02/2021;84072.0
FRA;04/02/2021;83979.0
FRA;05/02/2021;84832.0
FRA;06/02/2021;84736.0
FRA;07/02/2021;85378.0
FRA;08/02/2021;88271.0
FRA;09/02/2021;93384.0
FRA;10/02/2021;99579.0
FRA;11/02/2021;107629.0
FRA;12/02/2021;112855.0
FRA;13/02/2021;113942.0
FRA;14/02/2021;113946.0
FRA;15/02/2021;116229.0
FRA;16/02/2021;116019.0
FRA;17/02/2021;116129.0
FRA;18/02/2021;115763.0
FRA;19/02/2021;115940.0
FRA;20/02/2021;116697.0
FRA;21/02/2021;116259.0
FRA;22/02/2021;115564.0
FRA;23/02/2021;114190.0
FRA;24/02/2021;111795.0
FRA;25/02/2021;110878.0
FRA;26/02/2021;114532.0
FRA;27/02/2021;118428.0
FRA;28/02/2021;118568.0
FRA;01/03/2021;119773.0
FRA;02/03/2021;123928.0
FRA;03/03/2021;129146.0
FRA;04/03/2021;135547.0
FRA;05/03/2021;146544.0
FRA;06/03/2021;167389.0
FRA;07/03/2021;183390.0
FRA;08/03/2021;188429.0
FRA;09/03/2021;196603.0
FRA;10/03/2021;204171.0
FRA;11/03/2021;214035.0
FRA;12/03/2021;225964.0
FRA;13/03/2021;229146.0
FRA;14/03/2021;221026.0
FRA;15/03/2021;225803.0
FRA;16/03/2021;219211.0
FRA;17/03/2021;212577.0
FRA;18/03/2021;199296.0
FRA;19/03/2021;187875.0
FRA;20/03/2021;178408.0
FRA;21/03/2021;176375.0
FRA;22/03/2021;178390.0
FRA;23/03/2021;194178.0
FRA;24/03/2021;210048.0
FRA;25/03/2021;234743.0
FRA;26/03/2021;253743.0
FRA;27/03/2021;258604.0
FRA;28/03/2021;260419.0
FRA;29/03/2021;267876.0
FRA;30/03/2021;276607.0
FRA;31/03/2021;281641.0
FRA;01/04/2021;284130.0
FRA;02/04/2021;280775.0
FRA;03/04/2021;279553.0
FRA;04/04/2021;279632.0
FRA;05/04/2021;253601.0
FRA;06/04/2021;249631.0
FRA;07/04/2021;254766.0
FRA;08/04/2021;262107.0
FRA;09/04/2021;282792.0
FRA;10/04/2021;295688.0
FRA;11/04/2021;299220.0
FRA;12/04/2021;338677.0
FRA;13/04/2021;356050.0
FRA;14/04/2021;364228.0
FRA;15/04/2021;367634.0
FRA;16/04/2021;361661.0
FRA;17/04/2021;359183.0
FRA;18/04/2021;358742.0
FRA;19/04/2021;357350.0
FRA;20/04/2021;353455.0
FRA;21/04/2021;351539.0
FRA;22/04/2021;349864.0
FRA;23/04/2021;348071.0
FRA;24/04/2021;351148.0
FRA;25/04/2021;353950.0
FRA;26/04/2021;357311.0
GAB;22/03/2021;
GAB;23/03/2021;33.0
GAB;24/03/2021;33.0
GAB;25/03/2021;33.0
GAB;26/03/2021;33.0
GAB;27/03/2021;33.0
GAB;28/03/2021;33.0
GAB;29/03/2021;33.0
GAB;30/03/2021;33.0
GAB;31/03/2021;33.0
GAB;01/04/2021;181.0
GAB;02/04/2021;328.0
GAB;03/04/2021;354.0
GAB;04/04/2021;380.0
GAB;05/04/2021;405.0
GAB;06/04/2021;431.0
GAB;07/04/2021;457.0
GAB;08/04/2021;335.0
GAB;09/04/2021;213.0
GAB;10/04/2021;220.0
GAB;11/04/2021;227.0
GAB;12/04/2021;234.0
GAB;13/04/2021;241.0
GAB;14/04/2021;248.0
GAB;15/04/2021;255.0
GAB;16/04/2021;262.0
GAB;17/04/2021;261.0
GAB;18/04/2021;260.0
GAB;19/04/2021;259.0
GAB;20/04/2021;306.0
GAB;21/04/2021;352.0
GAB;22/04/2021;400.0
GAB;23/04/2021;448.0
GMB;09/03/2021;
GMB;10/03/2021;281.0
GMB;11/03/2021;281.0
GMB;12/03/2021;281.0
GMB;13/03/2021;281.0
GMB;14/03/2021;281.0
GMB;15/03/2021;281.0
GMB;16/03/2021;281.0
GMB;17/03/2021;281.0
GMB;18/03/2021;281.0
GMB;19/03/2021;281.0
GMB;20/03/2021;281.0
GMB;21/03/2021;281.0
GMB;22/03/2021;281.0
GMB;23/03/2021;281.0
GMB;24/03/2021;281.0
GMB;25/03/2021;281.0
GMB;26/03/2021;281.0
GMB;27/03/2021;281.0
GMB;28/03/2021;281.0
GMB;29/03/2021;357.0
GMB;30/03/2021;434.0
GMB;31/03/2021;510.0
GMB;01/04/2021;586.0
GMB;02/04/2021;662.0
GMB;03/04/2021;738.0
GMB;04/04/2021;814.0
GMB;05/04/2021;814.0
GMB;06/04/2021;814.0
GMB;07/04/2021;891.0
GMB;08/04/2021;968.0
GMB;09/04/2021;1045.0
GMB;10/04/2021;969.0
GMB;11/04/2021;893.0
GMB;12/04/2021;816.0
GMB;13/04/2021;740.0
GMB;14/04/2021;586.0
GMB;15/04/2021;433.0
GMB;16/04/2021;279.0
GMB;17/04/2021;279.0
GMB;18/04/2021;279.0
GMB;19/04/2021;279.0
GMB;20/04/2021;279.0
GMB;21/04/2021;279.0
GMB;22/04/2021;279.0
GMB;23/04/2021;279.0
GMB;24/04/2021;279.0
GEO;14/03/2021;
GEO;15/03/2021;328.0
GEO;16/03/2021;328.0
GEO;17/03/2021;328.0
GEO;18/03/2021;328.0
GEO;19/03/2021;328.0
GEO;20/03/2021;328.0
GEO;21/03/2021;328.0
GEO;22/03/2021;328.0
GEO;23/03/2021;328.0
GEO;24/03/2021;328.0
GEO;25/03/2021;328.0
GEO;26/03/2021;328.0
GEO;27/03/2021;328.0
GEO;28/03/2021;328.0
GEO;29/03/2021;328.0
GEO;30/03/2021;488.0
GEO;31/03/2021;648.0
GEO;01/04/2021;710.0
GEO;02/04/2021;771.0
GEO;03/04/2021;832.0
GEO;04/04/2021;893.0
GEO;05/04/2021;954.0
GEO;06/04/2021;1039.0
GEO;07/04/2021;1124.0
GEO;08/04/2021;1128.0
GEO;09/04/2021;1132.0
GEO;10/04/2021;1171.0
GEO;11/04/2021;1230.0
GEO;12/04/2021;1288.0
GEO;13/04/2021;1206.0
GEO;14/04/2021;1114.0
GEO;15/04/2021;1206.0
GEO;16/04/2021;1309.0
GEO;17/04/2021;1338.0
GEO;18/04/2021;1354.0
GEO;19/04/2021;1370.0
GEO;20/04/2021;1276.0
GEO;21/04/2021;1203.0
GEO;22/04/2021;1203.0
GEO;23/04/2021;1210.0
GEO;24/04/2021;1200.0
GEO;25/04/2021;1196.0
GEO;26/04/2021;1192.0
GEO;27/04/2021;1297.0
DEU;27/12/2020;
DEU;28/12/2020;18382.0
DEU;29/12/2020;33922.0
DEU;30/12/2020;43439.0
DEU;31/12/2020;45095.0
DEU;01/01/2021;39930.0
DEU;02/01/2021;42114.0
DEU;03/01/2021;39555.0
DEU;04/01/2021;43842.0
DEU;05/01/2021;44469.0
DEU;06/01/2021;44519.0
DEU;07/01/2021;45370.0
DEU;08/01/2021;51710.0
DEU;09/01/2021;52899.0
DEU;10/01/2021;54481.0
DEU;11/01/2021;57121.0
DEU;12/01/2021;61276.0
DEU;13/01/2021;68339.0
DEU;14/01/2021;72259.0
DEU;15/01/2021;76216.0
DEU;16/01/2021;75650.0
DEU;17/01/2021;77522.0
DEU;18/01/2021;79718.0
DEU;19/01/2021;84356.0
DEU;20/01/2021;87207.0
DEU;21/01/2021;90346.0
DEU;22/01/2021;91901.0
DEU;23/01/2021;95922.0
DEU;24/01/2021;96146.0
DEU;25/01/2021;98149.0
DEU;26/01/2021;95892.0
DEU;27/01/2021;92890.0
DEU;28/01/2021;90922.0
DEU;29/01/2021;91854.0
DEU;30/01/2021;92173.0
DEU;31/01/2021;93329.0
DEU;01/02/2021;96979.0
DEU;02/02/2021;101442.0
DEU;03/02/2021;108416.0
DEU;04/02/2021;114196.0
DEU;05/02/2021;119411.0
DEU;06/02/2021;121150.0
DEU;07/02/2021;120612.0
DEU;08/02/2021;118967.0
DEU;09/02/2021;119258.0
DEU;10/02/2021;117827.0
DEU;11/02/2021;119387.0
DEU;12/02/2021;121045.0
DEU;13/02/2021;122208.0
DEU;14/02/2021;123730.0
DEU;15/02/2021;126129.0
DEU;16/02/2021;126462.0
DEU;17/02/2021;126498.0
DEU;18/02/2021;126569.0
DEU;19/02/2021;126032.0
DEU;20/02/2021;126910.0
DEU;21/02/2021;129898.0
DEU;22/02/2021;134780.0
DEU;23/02/2021;139321.0
DEU;24/02/2021;142873.0
DEU;25/02/2021;149364.0
DEU;26/02/2021;157320.0
DEU;27/02/2021;162227.0
DEU;28/02/2021;165414.0
DEU;01/03/2021;170298.0
DEU;02/03/2021;177809.0
DEU;03/03/2021;187534.0
DEU;04/03/2021;195174.0
DEU;05/03/2021;203722.0
DEU;06/03/2021;211392.0
DEU;07/03/2021;217462.0
DEU;08/03/2021;223633.0
DEU;09/03/2021;228010.0
DEU;10/03/2021;233757.0
DEU;11/03/2021;239296.0
DEU;12/03/2021;246932.0
DEU;13/03/2021;253197.0
DEU;14/03/2021;256120.0
DEU;15/03/2021;257538.0
DEU;16/03/2021;247586.0
DEU;17/03/2021;236456.0
DEU;18/03/2021;224172.0
